32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,30268,KUINTAL,2018
32,JAWA BARAT,3215,KABUPATEN KARAWANG,146163,KUINTAL,2018
32,JAWA BARAT,3216,KABUPATEN BEKASI,20580,KUINTAL,2018
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,14238,KUINTAL,2018
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,10059,KUINTAL,2018
32,JAWA BARAT,3271,KOTA BOGOR,11412,KUINTAL,2018
32,JAWA BARAT,3272,KOTA SUKABUMI,122,KUINTAL,2018
32,JAWA BARAT,3273,KOTA BANDUNG,174,KUINTAL,2018
32,JAWA BARAT,3274,KOTA CIREBON,52563,KUINTAL,2018
32,JAWA BARAT,3275,KOTA BEKASI,8198,KUINTAL,2018
32,JAWA BARAT,3276,KOTA DEPOK,3002,KUINTAL,2018
32,JAWA BARAT,3277,KOTA CIMAHI,105,KUINTAL,2018
32,JAWA BARAT,3278,KOTA TASIKMALAYA,4478,KUINTAL,2018
32,JAWA BARAT,3279,KOTA BANJAR,5237,KUINTAL,2018
32,JAWA BARAT,3201,KABUPATEN BOGOR,51613,KUINTAL,2019
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,95076,KUINTAL,2019
32,JAWA BARAT,3203,KABUPATEN CIANJUR,224479,KUINTAL,2019
32,JAWA BARAT,3204,KABUPATEN BANDUNG,122602,KUINTAL,2019
32,JAWA BARAT,3205,KABUPATEN GARUT,171160,KUINTAL,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55071,KUINTAL,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,98778,KUINTAL,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,302941,KUINTAL,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,467971,KUINTAL,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,548872,KUINTAL,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,755536,KUINTAL,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,753425,KUINTAL,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,203427,KUINTAL,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,39458,KUINTAL,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,122928,KUINTAL,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,64716,KUINTAL,2019
